Gene stable ID	Transcript stable ID	Protein stable ID	HGNC ID	HGNC symbol
ENSG00000179152	ENST00000342649	ENSP00000341539	HGNC:25241	TCAIM
ENSG00000179152	ENST00000431657	ENSP00000387842	HGNC:25241	TCAIM
ENSG00000179152	ENST00000462612		HGNC:25241	TCAIM
ENSG00000179152	ENST00000417768	ENSP00000402604	HGNC:25241	TCAIM
ENSG00000179152	ENST00000469246		HGNC:25241	TCAIM
ENSG00000261069	ENST00000567527			
ENSG00000232903	ENST00000443633		HGNC:49535	LINC01166
ENSG00000278715	ENST00000384529		HGNC:33086	SNORD116-20
ENSG00000289633	ENST00000684812			
ENSG00000277785	ENST00000384507		HGNC:33087	SNORD116-21
ENSG00000275127	ENST00000384430		HGNC:33088	SNORD116-22
ENSG00000289039	ENST00000691599			
ENSG00000289039	ENST00000690175			
ENSG00000289039	ENST00000688460			
ENSG00000289039	ENST00000690532			
ENSG00000289039	ENST00000689357			
ENSG00000289039	ENST00000690495			
ENSG00000207375	ENST00000384645		HGNC:33089	SNORD116-23
ENSG00000287482	ENST00000670881			
ENSG00000279735	ENST00000623624			
ENSG00000279735	ENST00000638703			
ENSG00000207279	ENST00000384549		HGNC:33090	SNORD116-24
ENSG00000252326	ENST00000516517		HGNC:33091	SNORD116-25
ENSG00000233135	ENST00000431701		HGNC:36296	RPS27P18
ENSG00000251815	ENST00000516006		HGNC:33092	SNORD116-26
ENSG00000237675	ENST00000446081		HGNC:49500	TEX36-AS1
ENSG00000237675	ENST00000431861		HGNC:49500	TEX36-AS1
ENSG00000251896	ENST00000516087		HGNC:33093	SNORD116-27
ENSG00000278123	ENST00000516123		HGNC:33347	SNORD116-28
ENSG00000288625	ENST00000676205	ENSP00000502807		
ENSG00000288645	ENST00000676296	ENSP00000502268		
ENSG00000175018	ENST00000532135	ENSP00000431764	HGNC:31653	TEX36
ENSG00000175018	ENST00000526819	ENSP00000434299	HGNC:31653	TEX36
ENSG00000175018	ENST00000368821	ENSP00000357811	HGNC:31653	TEX36
ENSG00000250007	ENST00000503496		HGNC:55560	GJD2-DT
ENSG00000250007	ENST00000558707		HGNC:55560	GJD2-DT
ENSG00000250007	ENST00000693120		HGNC:55560	GJD2-DT
ENSG00000250007	ENST00000671663		HGNC:55560	GJD2-DT
ENSG00000250007	ENST00000713607		HGNC:55560	GJD2-DT
ENSG00000250007	ENST00000661009		HGNC:55560	GJD2-DT
ENSG00000254996	ENST00000532219	ENSP00000432016	HGNC:33530	ANKHD1-EIF4EBP3
ENSG00000254996	ENST00000474060		HGNC:33530	ANKHD1-EIF4EBP3
ENSG00000254996	ENST00000437495	ENSP00000396882	HGNC:33530	ANKHD1-EIF4EBP3
ENSG00000159251	ENST00000560563		HGNC:143	ACTC1
ENSG00000159251	ENST00000713608	ENSP00000518903	HGNC:143	ACTC1
ENSG00000159251	ENST00000713613	ENSP00000518909	HGNC:143	ACTC1
ENSG00000159251	ENST00000650163		HGNC:143	ACTC1
ENSG00000159251	ENST00000647798		HGNC:143	ACTC1
ENSG00000159251	ENST00000290378	ENSP00000290378	HGNC:143	ACTC1
ENSG00000159251	ENST00000713615	ENSP00000518911	HGNC:143	ACTC1
ENSG00000159251	ENST00000713616	ENSP00000518912	HGNC:143	ACTC1
ENSG00000159251	ENST00000713617	ENSP00000518913	HGNC:143	ACTC1
ENSG00000159251	ENST00000713610	ENSP00000518905	HGNC:143	ACTC1
ENSG00000159251	ENST00000557860		HGNC:143	ACTC1
ENSG00000159251	ENST00000648556		HGNC:143	ACTC1
ENSG00000237953	ENST00000458227		HGNC:36610	RPS13P5
ENSG00000202479	ENST00000365609			
ENSG00000286645	ENST00000671429			
ENSG00000207069	ENST00000384341			
ENSG00000108852	ENST00000377184	ENSP00000366389	HGNC:7220	MPP2
ENSG00000108852	ENST00000269095	ENSP00000269095	HGNC:7220	MPP2
ENSG00000108852	ENST00000536246	ENSP00000438012	HGNC:7220	MPP2
ENSG00000108852	ENST00000612133	ENSP00000478528	HGNC:7220	MPP2
ENSG00000108852	ENST00000622681	ENSP00000480071	HGNC:7220	MPP2
ENSG00000108852	ENST00000461854	ENSP00000428286	HGNC:7220	MPP2
ENSG00000108852	ENST00000520305	ENSP00000428136	HGNC:7220	MPP2
ENSG00000108852	ENST00000523501	ENSP00000430540	HGNC:7220	MPP2
ENSG00000108852	ENST00000518766	ENSP00000428182	HGNC:7220	MPP2
ENSG00000108852	ENST00000523220	ENSP00000428468	HGNC:7220	MPP2
ENSG00000108852	ENST00000473246	ENSP00000479767	HGNC:7220	MPP2
ENSG00000108852	ENST00000520319		HGNC:7220	MPP2
ENSG00000108852	ENST00000520406	ENSP00000428354	HGNC:7220	MPP2
ENSG00000108852	ENST00000523762	ENSP00000428218	HGNC:7220	MPP2
ENSG00000108852	ENST00000523934	ENSP00000430797	HGNC:7220	MPP2
ENSG00000108852	ENST00000520241	ENSP00000428938	HGNC:7220	MPP2
ENSG00000108852	ENST00000521178	ENSP00000430443	HGNC:7220	MPP2
ENSG00000108852	ENST00000524294	ENSP00000483278	HGNC:7220	MPP2
ENSG00000108852	ENST00000522172	ENSP00000430349	HGNC:7220	MPP2
ENSG00000108852	ENST00000518478	ENSP00000429364	HGNC:7220	MPP2
ENSG00000214297	ENST00000398050		HGNC:416	ALDOAP2
ENSG00000276653	ENST00000461754		HGNC:46872	RN7SL856P
ENSG00000229593	ENST00000458157		HGNC:38103	SUCLA2P3
ENSG00000228021	ENST00000596068			
ENSG00000228021	ENST00000607914			
ENSG00000228021	ENST00000415305			
ENSG00000228021	ENST00000449693			
ENSG00000228021	ENST00000597502			
ENSG00000228021	ENST00000611240			
ENSG00000228021	ENST00000622605			
ENSG00000228021	ENST00000617483			
ENSG00000228021	ENST00000616152			
ENSG00000228021	ENST00000621613			
ENSG00000202063	ENST00000365193		HGNC:42856	RNA5SP79
ENSG00000225656	ENST00000436739			
ENSG00000130779	ENST00000361654	ENSP00000355314	HGNC:10461	CLIP1
ENSG00000130779	ENST00000545889	ENSP00000438743	HGNC:10461	CLIP1
ENSG00000130779	ENST00000302528	ENSP00000303585	HGNC:10461	CLIP1
ENSG00000130779	ENST00000358808	ENSP00000351665	HGNC:10461	CLIP1
ENSG00000130779	ENST00000620786	ENSP00000479322	HGNC:10461	CLIP1
ENSG00000130779	ENST00000537178	ENSP00000445531	HGNC:10461	CLIP1
ENSG00000130779	ENST00000501271		HGNC:10461	CLIP1
ENSG00000130779	ENST00000536634	ENSP00000497101	HGNC:10461	CLIP1
ENSG00000130779	ENST00000648993	ENSP00000497665	HGNC:10461	CLIP1
ENSG00000130779	ENST00000540539		HGNC:10461	CLIP1
ENSG00000130779	ENST00000538120		HGNC:10461	CLIP1
ENSG00000130779	ENST00000543205		HGNC:10461	CLIP1
ENSG00000130779	ENST00000537123	ENSP00000497285	HGNC:10461	CLIP1
ENSG00000130779	ENST00000540304	ENSP00000437786	HGNC:10461	CLIP1
ENSG00000130779	ENST00000514271		HGNC:10461	CLIP1
ENSG00000130779	ENST00000541410		HGNC:10461	CLIP1
ENSG00000130779	ENST00000537004		HGNC:10461	CLIP1
ENSG00000130779	ENST00000541108	ENSP00000446379	HGNC:10461	CLIP1
ENSG00000130779	ENST00000535290	ENSP00000439472	HGNC:10461	CLIP1
ENSG00000130779	ENST00000539080	ENSP00000445387	HGNC:10461	CLIP1
ENSG00000119280	ENST00000366663	ENSP00000355623	HGNC:25900	C1orf198
ENSG00000119280	ENST00000470540	ENSP00000428172	HGNC:25900	C1orf198
ENSG00000119280	ENST00000427697	ENSP00000411384	HGNC:25900	C1orf198
ENSG00000119280	ENST00000523410	ENSP00000430967	HGNC:25900	C1orf198
ENSG00000119280	ENST00000522201	ENSP00000429503	HGNC:25900	C1orf198
ENSG00000119280	ENST00000519360		HGNC:25900	C1orf198
ENSG00000119280	ENST00000521263		HGNC:25900	C1orf198
ENSG00000138031	ENST00000260600	ENSP00000260600	HGNC:234	ADCY3
ENSG00000138031	ENST00000679454	ENSP00000505261	HGNC:234	ADCY3
ENSG00000138031	ENST00000606682	ENSP00000475652	HGNC:234	ADCY3
ENSG00000138031	ENST00000405392	ENSP00000384484	HGNC:234	ADCY3
ENSG00000138031	ENST00000498288	ENSP00000476143	HGNC:234	ADCY3
ENSG00000138031	ENST00000485887		HGNC:234	ADCY3
ENSG00000138031	ENST00000450524		HGNC:234	ADCY3
ENSG00000138031	ENST00000454027		HGNC:234	ADCY3
ENSG00000138031	ENST00000427849	ENSP00000399275	HGNC:234	ADCY3
ENSG00000138031	ENST00000435135	ENSP00000389799	HGNC:234	ADCY3
ENSG00000138031	ENST00000479517		HGNC:234	ADCY3
ENSG00000138031	ENST00000433852	ENSP00000401455	HGNC:234	ADCY3
ENSG00000138031	ENST00000438445	ENSP00000406153	HGNC:234	ADCY3
ENSG00000224023	ENST00000715405		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000527483		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000715406		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000419400		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000423178		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000715407		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000715408		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000715409		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000528844		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000715410		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000525909		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000531977		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000715411		HGNC:54128	EDRF1-DT
ENSG00000224023	ENST00000430970		HGNC:54128	EDRF1-DT
ENSG00000236991	ENST00000625908		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000630227		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000627990		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000449436		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000600784		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000594025		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000602030		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000615461		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000615795		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000621717		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000612306		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000610534		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000622798		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000613304		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000612420		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000593871		HGNC:49501	EDRF1-AS1
ENSG00000236991	ENST00000601363		HGNC:49501	EDRF1-AS1
ENSG00000223393	ENST00000439341			
ENSG00000223393	ENST00000662719			
ENSG00000223393	ENST00000664342			
ENSG00000223393	ENST00000671303			
ENSG00000141101	ENST00000268802	ENSP00000268802	HGNC:29540	NOB1
ENSG00000141101	ENST00000569871	ENSP00000457760	HGNC:29540	NOB1
ENSG00000141101	ENST00000564620	ENSP00000456710	HGNC:29540	NOB1
ENSG00000141101	ENST00000561677		HGNC:29540	NOB1
ENSG00000141101	ENST00000563055		HGNC:29540	NOB1
ENSG00000141101	ENST00000562416		HGNC:29540	NOB1
ENSG00000288037	ENST00000654598			
ENSG00000107938	ENST00000419769	ENSP00000396544	HGNC:24640	EDRF1
ENSG00000107938	ENST00000481600	ENSP00000431902	HGNC:24640	EDRF1
ENSG00000107938	ENST00000368815	ENSP00000357805	HGNC:24640	EDRF1
ENSG00000107938	ENST00000525091		HGNC:24640	EDRF1
ENSG00000107938	ENST00000337623	ENSP00000336727	HGNC:24640	EDRF1
ENSG00000107938	ENST00000356792	ENSP00000349244	HGNC:24640	EDRF1
ENSG00000107938	ENST00000530795	ENSP00000432229	HGNC:24640	EDRF1
ENSG00000107938	ENST00000368813	ENSP00000357803	HGNC:24640	EDRF1
ENSG00000107938	ENST00000469725		HGNC:24640	EDRF1
ENSG00000107938	ENST00000525524		HGNC:24640	EDRF1
ENSG00000107938	ENST00000527655		HGNC:24640	EDRF1
ENSG00000107938	ENST00000368812		HGNC:24640	EDRF1
ENSG00000107938	ENST00000525358	ENSP00000432102	HGNC:24640	EDRF1
ENSG00000287395	ENST00000667181			
ENSG00000240502	ENST00000463010		HGNC:46853	RN7SL837P
ENSG00000137965	ENST00000470323		HGNC:16938	IFI44
ENSG00000137965	ENST00000370747	ENSP00000359783	HGNC:16938	IFI44
ENSG00000137965	ENST00000438486	ENSP00000399477	HGNC:16938	IFI44
ENSG00000137965	ENST00000495254		HGNC:16938	IFI44
ENSG00000137965	ENST00000467790		HGNC:16938	IFI44
ENSG00000137965	ENST00000472152		HGNC:16938	IFI44
ENSG00000137965	ENST00000485662		HGNC:16938	IFI44
ENSG00000137965	ENST00000476911		HGNC:16938	IFI44
ENSG00000137965	ENST00000446486	ENSP00000400001	HGNC:16938	IFI44
ENSG00000243056	ENST00000310331	ENSP00000308472	HGNC:3290	EIF4EBP3
ENSG00000140416	ENST00000559831	ENSP00000452977	HGNC:12010	TPM1
ENSG00000140416	ENST00000288398	ENSP00000288398	HGNC:12010	TPM1
ENSG00000140416	ENST00000651344		HGNC:12010	TPM1
ENSG00000140416	ENST00000560975		HGNC:12010	TPM1
ENSG00000140416	ENST00000358278	ENSP00000351022	HGNC:12010	TPM1
ENSG00000140416	ENST00000610733	ENSP00000477929	HGNC:12010	TPM1
ENSG00000140416	ENST00000714013	ENSP00000519303	HGNC:12010	TPM1
ENSG00000140416	ENST00000561395	ENSP00000453092	HGNC:12010	TPM1
ENSG00000140416	ENST00000403994	ENSP00000385107	HGNC:12010	TPM1
ENSG00000140416	ENST00000357980	ENSP00000350667	HGNC:12010	TPM1
ENSG00000140416	ENST00000714014	ENSP00000519304	HGNC:12010	TPM1
ENSG00000140416	ENST00000714015	ENSP00000519305	HGNC:12010	TPM1
ENSG00000140416	ENST00000561425	ENSP00000453324	HGNC:12010	TPM1
ENSG00000140416	ENST00000558314		HGNC:12010	TPM1
ENSG00000140416	ENST00000714016	ENSP00000519306	HGNC:12010	TPM1
ENSG00000140416	ENST00000560131		HGNC:12010	TPM1
ENSG00000140416	ENST00000714017	ENSP00000519307	HGNC:12010	TPM1
ENSG00000140416	ENST00000558347	ENSP00000452887	HGNC:12010	TPM1
ENSG00000140416	ENST00000559556	ENSP00000453941	HGNC:12010	TPM1
ENSG00000140416	ENST00000267996	ENSP00000267996	HGNC:12010	TPM1
ENSG00000140416	ENST00000559397	ENSP00000452879	HGNC:12010	TPM1
ENSG00000140416	ENST00000561266	ENSP00000453955	HGNC:12010	TPM1
ENSG00000140416	ENST00000560970	ENSP00000453062	HGNC:12010	TPM1
ENSG00000140416	ENST00000644204		HGNC:12010	TPM1
ENSG00000140416	ENST00000651704	ENSP00000498562	HGNC:12010	TPM1
ENSG00000140416	ENST00000651622	ENSP00000498540	HGNC:12010	TPM1
ENSG00000140416	ENST00000334895	ENSP00000334624	HGNC:12010	TPM1
ENSG00000140416	ENST00000558868		HGNC:12010	TPM1
ENSG00000140416	ENST00000404484	ENSP00000384315	HGNC:12010	TPM1
ENSG00000140416	ENST00000558910	ENSP00000452830	HGNC:12010	TPM1
ENSG00000140416	ENST00000317516	ENSP00000322577	HGNC:12010	TPM1
ENSG00000140416	ENST00000651590	ENSP00000498284	HGNC:12010	TPM1
ENSG00000140416	ENST00000558544	ENSP00000453817	HGNC:12010	TPM1
ENSG00000140416	ENST00000560959	ENSP00000453724	HGNC:12010	TPM1
ENSG00000140416	ENST00000559281	ENSP00000452658	HGNC:12010	TPM1
ENSG00000140416	ENST00000560615	ENSP00000453050	HGNC:12010	TPM1
ENSG00000140416	ENST00000651577	ENSP00000498730	HGNC:12010	TPM1
ENSG00000140416	ENST00000560679		HGNC:12010	TPM1
ENSG00000140416	ENST00000558264		HGNC:12010	TPM1
ENSG00000140416	ENST00000558400		HGNC:12010	TPM1
ENSG00000140416	ENST00000705544	ENSP00000516139	HGNC:12010	TPM1
ENSG00000140416	ENST00000561242		HGNC:12010	TPM1
ENSG00000140416	ENST00000558072		HGNC:12010	TPM1
ENSG00000140416	ENST00000559108		HGNC:12010	TPM1
ENSG00000112200	ENST00000515290	ENSP00000424723	HGNC:21091	ZNF451
ENSG00000112200	ENST00000510483	ENSP00000427558	HGNC:21091	ZNF451
ENSG00000112200	ENST00000357489	ENSP00000350083	HGNC:21091	ZNF451
ENSG00000112200	ENST00000370708	ENSP00000359742	HGNC:21091	ZNF451
ENSG00000112200	ENST00000370702	ENSP00000359736	HGNC:21091	ZNF451
ENSG00000112200	ENST00000444273		HGNC:21091	ZNF451
ENSG00000112200	ENST00000370711	ENSP00000476915	HGNC:21091	ZNF451
ENSG00000112200	ENST00000508603	ENSP00000421786	HGNC:21091	ZNF451
ENSG00000112200	ENST00000370706	ENSP00000359740	HGNC:21091	ZNF451
ENSG00000112200	ENST00000491832	ENSP00000421645	HGNC:21091	ZNF451
ENSG00000112200	ENST00000370710	ENSP00000359744	HGNC:21091	ZNF451
ENSG00000112200	ENST00000502749	ENSP00000424329	HGNC:21091	ZNF451
ENSG00000112200	ENST00000504603	ENSP00000425047	HGNC:21091	ZNF451
ENSG00000112200	ENST00000509071		HGNC:21091	ZNF451
ENSG00000112200	ENST00000510989		HGNC:21091	ZNF451
ENSG00000112200	ENST00000509251		HGNC:21091	ZNF451
ENSG00000112200	ENST00000508548		HGNC:21091	ZNF451
ENSG00000112200	ENST00000504364		HGNC:21091	ZNF451
ENSG00000283155	ENST00000507279			
ENSG00000283155	ENST00000513766			
ENSG00000251453	ENST00000505275		HGNC:43760	HAUS1P1
ENSG00000240518	ENST00000489727		HGNC:36271	RPL36P11
ENSG00000131495	ENST00000510680		HGNC:7685	NDUFA2
ENSG00000131495	ENST00000252102	ENSP00000252102	HGNC:7685	NDUFA2
ENSG00000131495	ENST00000512088	ENSP00000427220	HGNC:7685	NDUFA2
ENSG00000131495	ENST00000502960		HGNC:7685	NDUFA2
ENSG00000019144	ENST00000361417	ENSP00000354498	HGNC:23697	PHLDB1
ENSG00000019144	ENST00000530994	ENSP00000431508	HGNC:23697	PHLDB1
ENSG00000019144	ENST00000600882	ENSP00000469820	HGNC:23697	PHLDB1
ENSG00000019144	ENST00000528594	ENSP00000435520	HGNC:23697	PHLDB1
ENSG00000019144	ENST00000621027		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000356063	ENSP00000348359	HGNC:23697	PHLDB1
ENSG00000019144	ENST00000532639	ENSP00000478254	HGNC:23697	PHLDB1
ENSG00000019144	ENST00000525427		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000527259		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000526374		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000617208		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000532517		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000614369		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000527898		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000534140	ENSP00000482728	HGNC:23697	PHLDB1
ENSG00000019144	ENST00000612681		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000526699		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000527500		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000528875		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000392852		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000524713		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000531987		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000526826		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000529005		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000525226		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000526537		HGNC:23697	PHLDB1
ENSG00000019144	ENST00000620788		HGNC:23697	PHLDB1
ENSG00000260290	ENST00000566277			
ENSG00000252443	ENST00000516634			
ENSG00000163239	ENST00000368482	ENSP00000357467	HGNC:25316	TDRD10
ENSG00000163239	ENST00000368480	ENSP00000357465	HGNC:25316	TDRD10
ENSG00000163239	ENST00000479937		HGNC:25316	TDRD10
ENSG00000163239	ENST00000468714		HGNC:25316	TDRD10
ENSG00000163239	ENST00000462871		HGNC:25316	TDRD10
ENSG00000256453	ENST00000542735	ENSP00000445366	HGNC:23799	DND1
ENSG00000207507	ENST00000384776		HGNC:34269	RNU6-9
ENSG00000102908	ENST00000426654	ENSP00000413126	HGNC:7774	NFAT5
ENSG00000102908	ENST00000349945	ENSP00000338806	HGNC:7774	NFAT5
ENSG00000102908	ENST00000354436	ENSP00000346420	HGNC:7774	NFAT5
ENSG00000102908	ENST00000627621	ENSP00000486610	HGNC:7774	NFAT5
ENSG00000102908	ENST00000650987	ENSP00000498326	HGNC:7774	NFAT5
ENSG00000102908	ENST00000567990	ENSP00000455115	HGNC:7774	NFAT5
ENSG00000102908	ENST00000700076		HGNC:7774	NFAT5
ENSG00000102908	ENST00000700077		HGNC:7774	NFAT5
ENSG00000102908	ENST00000567239	ENSP00000457593	HGNC:7774	NFAT5
ENSG00000102908	ENST00000393742	ENSP00000377343	HGNC:7774	NFAT5
ENSG00000102908	ENST00000565301	ENSP00000463214	HGNC:7774	NFAT5
ENSG00000102908	ENST00000566899	ENSP00000455628	HGNC:7774	NFAT5
ENSG00000102908	ENST00000700078		HGNC:7774	NFAT5
ENSG00000102908	ENST00000700079		HGNC:7774	NFAT5
ENSG00000102908	ENST00000563474	ENSP00000462061	HGNC:7774	NFAT5
ENSG00000102908	ENST00000562429		HGNC:7774	NFAT5
ENSG00000102908	ENST00000568832		HGNC:7774	NFAT5
ENSG00000172232	ENST00000592205	ENSP00000481172	HGNC:913	AZU1
ENSG00000172232	ENST00000233997	ENSP00000233997	HGNC:913	AZU1
ENSG00000136709	ENST00000322313	ENSP00000325377	HGNC:25651	WDR33
ENSG00000136709	ENST00000436787	ENSP00000397547	HGNC:25651	WDR33
ENSG00000136709	ENST00000393006	ENSP00000376730	HGNC:25651	WDR33
ENSG00000136709	ENST00000409658	ENSP00000387186	HGNC:25651	WDR33
ENSG00000136709	ENST00000408998	ENSP00000386861	HGNC:25651	WDR33
ENSG00000112855	ENST00000520095	ENSP00000429220	HGNC:4817	HARS2
ENSG00000112855	ENST00000510104	ENSP00000423530	HGNC:4817	HARS2
ENSG00000112855	ENST00000643996	ENSP00000495350	HGNC:4817	HARS2
ENSG00000112855	ENST00000509299	ENSP00000425695	HGNC:4817	HARS2
ENSG00000112855	ENST00000645065	ENSP00000493571	HGNC:4817	HARS2
ENSG00000112855	ENST00000642752	ENSP00000493630	HGNC:4817	HARS2
ENSG00000112855	ENST00000503873	ENSP00000424516	HGNC:4817	HARS2
ENSG00000112855	ENST00000642970	ENSP00000496011	HGNC:4817	HARS2
ENSG00000112855	ENST00000230771	ENSP00000230771	HGNC:4817	HARS2
ENSG00000112855	ENST00000646468	ENSP00000494965	HGNC:4817	HARS2
ENSG00000112855	ENST00000647484	ENSP00000494140	HGNC:4817	HARS2
ENSG00000112855	ENST00000502303		HGNC:4817	HARS2
ENSG00000112855	ENST00000645749	ENSP00000494296	HGNC:4817	HARS2
ENSG00000112855	ENST00000511913		HGNC:4817	HARS2
ENSG00000112855	ENST00000513912		HGNC:4817	HARS2
ENSG00000112855	ENST00000506318		HGNC:4817	HARS2
ENSG00000112855	ENST00000508522	ENSP00000423616	HGNC:4817	HARS2
ENSG00000112855	ENST00000448069	ENSP00000407105	HGNC:4817	HARS2
ENSG00000112855	ENST00000642452	ENSP00000494742	HGNC:4817	HARS2
ENSG00000112855	ENST00000513688		HGNC:4817	HARS2
ENSG00000196415	ENST00000234347	ENSP00000234347	HGNC:9495	PRTN3
ENSG00000196415	ENST00000544537	ENSP00000475174	HGNC:9495	PRTN3
ENSG00000160714	ENST00000292211	ENSP00000292211	HGNC:15698	UBE2Q1
ENSG00000160714	ENST00000467683		HGNC:15698	UBE2Q1
ENSG00000160714	ENST00000491572		HGNC:15698	UBE2Q1
ENSG00000160714	ENST00000476612		HGNC:15698	UBE2Q1
ENSG00000160714	ENST00000483639		HGNC:15698	UBE2Q1
ENSG00000160714	ENST00000474181		HGNC:15698	UBE2Q1
ENSG00000160714	ENST00000497453		HGNC:15698	UBE2Q1
ENSG00000265470	ENST00000580207		HGNC:43488	MIR548AQ
ENSG00000136527	ENST00000453386	ENSP00000416959	HGNC:10781	TRA2B
ENSG00000136527	ENST00000492417		HGNC:10781	TRA2B
ENSG00000136527	ENST00000463328		HGNC:10781	TRA2B
ENSG00000136527	ENST00000259043	ENSP00000259043	HGNC:10781	TRA2B
ENSG00000136527	ENST00000414862	ENSP00000406561	HGNC:10781	TRA2B
ENSG00000136527	ENST00000466832		HGNC:10781	TRA2B
ENSG00000136527	ENST00000487615		HGNC:10781	TRA2B
ENSG00000136527	ENST00000456380	ENSP00000416887	HGNC:10781	TRA2B
ENSG00000136527	ENST00000382191	ENSP00000371626	HGNC:10781	TRA2B
ENSG00000136527	ENST00000465245		HGNC:10781	TRA2B
ENSG00000136527	ENST00000485530		HGNC:10781	TRA2B
ENSG00000136527	ENST00000493864		HGNC:10781	TRA2B
ENSG00000136527	ENST00000477939		HGNC:10781	TRA2B
ENSG00000136527	ENST00000471134		HGNC:10781	TRA2B
ENSG00000136527	ENST00000480461		HGNC:10781	TRA2B
ENSG00000268500	ENST00000683636	ENSP00000507738	HGNC:10874	SIGLEC5
ENSG00000174562	ENST00000601680		HGNC:20453	KLK15
ENSG00000174562	ENST00000695963		HGNC:20453	KLK15
ENSG00000174562	ENST00000695964		HGNC:20453	KLK15
ENSG00000174562	ENST00000598239	ENSP00000469315	HGNC:20453	KLK15
ENSG00000174562	ENST00000695965	ENSP00000512291	HGNC:20453	KLK15
ENSG00000174562	ENST00000695998	ENSP00000512319	HGNC:20453	KLK15
ENSG00000174562	ENST00000326856	ENSP00000314783	HGNC:20453	KLK15
ENSG00000174562	ENST00000596531		HGNC:20453	KLK15
ENSG00000174562	ENST00000596931	ENSP00000471164	HGNC:20453	KLK15
ENSG00000174562	ENST00000602114	ENSP00000468856	HGNC:20453	KLK15
ENSG00000174562	ENST00000598673	ENSP00000472523	HGNC:20453	KLK15
ENSG00000173349	ENST00000310981	ENSP00000310803	HGNC:28767	SFT2D3
ENSG00000201470	ENST00000364600		HGNC:34056	RNY4P7
ENSG00000200390	ENST00000363520			
ENSG00000274010	ENST00000621313		HGNC:54652	ZFP91P1
ENSG00000144231	ENST00000272645	ENSP00000272645	HGNC:9191	POLR2D
ENSG00000144231	ENST00000409955	ENSP00000387323	HGNC:9191	POLR2D
