Gene stable ID	Transcript stable ID	Protein stable ID
ENSMUSG00000027405	ENSMUST00000159373	ENSMUSP00000124080
ENSMUSG00000027405	ENSMUST00000145335	
ENSMUSG00000020705	ENSMUST00000021046	ENSMUSP00000021046
ENSMUSG00000020705	ENSMUST00000152860	
ENSMUSG00000029404	ENSMUST00000149835	ENSMUSP00000116269
ENSMUSG00000029404	ENSMUST00000031351	ENSMUSP00000031351
ENSMUSG00000029404	ENSMUST00000122394	ENSMUSP00000112506
ENSMUSG00000029404	ENSMUST00000145667	ENSMUSP00000122377
ENSMUSG00000029404	ENSMUST00000196401	ENSMUSP00000142496
ENSMUSG00000089842	ENSMUST00000159053	
ENSMUSG00000089842	ENSMUST00000162577	
ENSMUSG00000089842	ENSMUST00000198466	
ENSMUSG00000029561	ENSMUST00000031542	ENSMUSP00000031542
ENSMUSG00000029561	ENSMUST00000146072	ENSMUSP00000117795
ENSMUSG00000029561	ENSMUST00000150361	ENSMUSP00000119042
ENSMUSG00000029561	ENSMUST00000201919	
ENSMUSG00000029561	ENSMUST00000137828	
ENSMUSG00000029561	ENSMUST00000144064	ENSMUSP00000117876
ENSMUSG00000029561	ENSMUST00000124716	ENSMUSP00000115070
ENSMUSG00000029561	ENSMUST00000201445	
ENSMUSG00000029561	ENSMUST00000129707	
ENSMUSG00000020706	ENSMUST00000021048	ENSMUSP00000021048
ENSMUSG00000020706	ENSMUST00000126938	
ENSMUSG00000020706	ENSMUST00000154635	
ENSMUSG00000020706	ENSMUST00000127803	
ENSMUSG00000020706	ENSMUST00000143729	
ENSMUSG00000020706	ENSMUST00000143884	
ENSMUSG00000097760	ENSMUST00000180835	
ENSMUSG00000097760	ENSMUST00000188203	
ENSMUSG00000010760	ENSMUST00000010904	ENSMUSP00000010904
ENSMUSG00000010760	ENSMUST00000207425	ENSMUSP00000146883
ENSMUSG00000010760	ENSMUST00000207561	
ENSMUSG00000026439	ENSMUST00000190825	ENSMUSP00000139519
ENSMUSG00000026439	ENSMUST00000190997	ENSMUSP00000141003
ENSMUSG00000026439	ENSMUST00000187505	ENSMUSP00000141176
ENSMUSG00000026439	ENSMUST00000027700	ENSMUSP00000027700
ENSMUSG00000026439	ENSMUST00000188575	ENSMUSP00000140344
ENSMUSG00000026439	ENSMUST00000189786	ENSMUSP00000140790
ENSMUSG00000026439	ENSMUST00000187834	
ENSMUSG00000108712	ENSMUST00000205595	
ENSMUSG00000108505	ENSMUST00000206808	
ENSMUSG00000083344	ENSMUST00000119883	
ENSMUSG00000082093	ENSMUST00000122455	
ENSMUSG00000086155	ENSMUST00000154825	
ENSMUSG00000086155	ENSMUST00000132560	
ENSMUSG00000086155	ENSMUST00000149343	
ENSMUSG00000075719	ENSMUST00000097237	
ENSMUSG00000030428	ENSMUST00000130150	
ENSMUSG00000030428	ENSMUST00000126971	
ENSMUSG00000030428	ENSMUST00000119661	ENSMUSP00000113937
ENSMUSG00000030428	ENSMUST00000129423	ENSMUSP00000120182
ENSMUSG00000030428	ENSMUST00000148760	
ENSMUSG00000030428	ENSMUST00000079415	ENSMUSP00000078384
ENSMUSG00000030428	ENSMUST00000206987	ENSMUSP00000146170
ENSMUSG00000030428	ENSMUST00000153673	ENSMUSP00000115623
ENSMUSG00000030428	ENSMUST00000032594	ENSMUSP00000032594
ENSMUSG00000030428	ENSMUST00000151959	
ENSMUSG00000030428	ENSMUST00000134536	
ENSMUSG00000030428	ENSMUST00000206869	ENSMUSP00000146131
ENSMUSG00000030428	ENSMUST00000205971	
ENSMUSG00000030428	ENSMUST00000132400	
ENSMUSG00000030428	ENSMUST00000148951	
ENSMUSG00000030428	ENSMUST00000128317	
ENSMUSG00000030428	ENSMUST00000139789	
ENSMUSG00000030428	ENSMUST00000140637	
ENSMUSG00000041827	ENSMUST00000031540	ENSMUSP00000031540
ENSMUSG00000041827	ENSMUST00000112143	ENSMUSP00000107771
ENSMUSG00000041827	ENSMUST00000155394	
ENSMUSG00000041827	ENSMUST00000140159	
ENSMUSG00000041827	ENSMUST00000152329	
ENSMUSG00000041827	ENSMUST00000155274	
ENSMUSG00000020708	ENSMUST00000021049	ENSMUSP00000021049
ENSMUSG00000020708	ENSMUST00000133131	ENSMUSP00000138057
ENSMUSG00000029559	ENSMUST00000031538	ENSMUSP00000031538
ENSMUSG00000029559	ENSMUST00000147743	
ENSMUSG00000029559	ENSMUST00000131427	ENSMUSP00000135781
ENSMUSG00000029559	ENSMUST00000140090	
ENSMUSG00000029559	ENSMUST00000131771	ENSMUSP00000114697
ENSMUSG00000065162	ENSMUST00000083228	
ENSMUSG00000029556	ENSMUST00000031535	ENSMUSP00000031535
ENSMUSG00000029556	ENSMUST00000176911	ENSMUSP00000135539
ENSMUSG00000029556	ENSMUST00000176550	ENSMUSP00000135678
ENSMUSG00000029556	ENSMUST00000184027	
ENSMUSG00000078619	ENSMUST00000106843	ENSMUSP00000102456
ENSMUSG00000078619	ENSMUST00000021052	ENSMUSP00000021052
ENSMUSG00000078619	ENSMUST00000155514	
ENSMUSG00000078619	ENSMUST00000106841	
ENSMUSG00000078619	ENSMUST00000140255	ENSMUSP00000133629
ENSMUSG00000078619	ENSMUST00000132278	
ENSMUSG00000078619	ENSMUST00000155243	
ENSMUSG00000078619	ENSMUST00000174253	
ENSMUSG00000078619	ENSMUST00000174017	
ENSMUSG00000080610	ENSMUST00000116960	
ENSMUSG00000065287	ENSMUST00000083353	
ENSMUSG00000093645	ENSMUST00000175746	
ENSMUSG00000065289	ENSMUST00000083355	
ENSMUSG00000065272	ENSMUST00000083338	
ENSMUSG00000048174	ENSMUST00000058167	ENSMUSP00000062565
ENSMUSG00000048174	ENSMUST00000188789	ENSMUSP00000139911
ENSMUSG00000027406	ENSMUST00000028892	ENSMUSP00000028892
ENSMUSG00000027406	ENSMUST00000184538	ENSMUSP00000139331
ENSMUSG00000027406	ENSMUST00000239288	ENSMUSP00000159209
ENSMUSG00000027406	ENSMUST00000149843	
ENSMUSG00000027406	ENSMUST00000124868	
ENSMUSG00000053024	ENSMUST00000189528	ENSMUSP00000141179
ENSMUSG00000053024	ENSMUST00000188065	ENSMUSP00000140306
ENSMUSG00000053024	ENSMUST00000186487	
ENSMUSG00000053024	ENSMUST00000086521	ENSMUSP00000083707
ENSMUSG00000053024	ENSMUST00000190601	
ENSMUSG00000053024	ENSMUST00000188143	
ENSMUSG00000053024	ENSMUST00000188943	ENSMUSP00000139795
ENSMUSG00000053024	ENSMUST00000186530	ENSMUSP00000139897
ENSMUSG00000086054	ENSMUST00000129609	
ENSMUSG00000086054	ENSMUST00000125010	
ENSMUSG00000086054	ENSMUST00000245580	
ENSMUSG00000086054	ENSMUST00000131845	
ENSMUSG00000086140	ENSMUST00000138108	
ENSMUSG00000106838	ENSMUST00000202592	
ENSMUSG00000029550	ENSMUST00000031530	ENSMUSP00000031530
ENSMUSG00000029550	ENSMUST00000150708	
ENSMUSG00000029550	ENSMUST00000128590	ENSMUSP00000143889
ENSMUSG00000029550	ENSMUST00000201970	
ENSMUSG00000029550	ENSMUST00000128678	
ENSMUSG00000027593	ENSMUST00000109701	ENSMUSP00000105323
ENSMUSG00000027593	ENSMUST00000129137	ENSMUSP00000114185
ENSMUSG00000027593	ENSMUST00000116389	ENSMUSP00000112090
ENSMUSG00000027593	ENSMUST00000125872	ENSMUSP00000119108
ENSMUSG00000027593	ENSMUST00000029120	ENSMUSP00000029120
ENSMUSG00000027593	ENSMUST00000058089	ENSMUSP00000058105
ENSMUSG00000027593	ENSMUST00000140713	ENSMUSP00000119126
ENSMUSG00000027593	ENSMUST00000152038	
ENSMUSG00000027593	ENSMUST00000145202	
ENSMUSG00000027593	ENSMUST00000151578	
ENSMUSG00000020712	ENSMUST00000142472	ENSMUSP00000115544
ENSMUSG00000020712	ENSMUST00000044462	ENSMUSP00000044757
ENSMUSG00000107054	ENSMUST00000201944	
ENSMUSG00000086167	ENSMUST00000148801	
ENSMUSG00000029545	ENSMUST00000131726	
ENSMUSG00000029545	ENSMUST00000031524	ENSMUSP00000031524
ENSMUSG00000029545	ENSMUST00000153374	
ENSMUSG00000029545	ENSMUST00000141142	
ENSMUSG00000020713	ENSMUST00000103071	ENSMUSP00000099360
ENSMUSG00000040592	ENSMUST00000044228	ENSMUSP00000048239
ENSMUSG00000040592	ENSMUST00000167143	ENSMUSP00000129029
ENSMUSG00000046562	ENSMUST00000060798	ENSMUSP00000055475
ENSMUSG00000046562	ENSMUST00000137140	
ENSMUSG00000046562	ENSMUST00000153403	
ENSMUSG00000107259	ENSMUST00000201122	
ENSMUSG00000098264	ENSMUST00000183685	
ENSMUSG00000106884	ENSMUST00000200877	
ENSMUSG00000067285	ENSMUST00000087332	
ENSMUSG00000001027	ENSMUST00000021056	ENSMUSP00000021056
ENSMUSG00000001027	ENSMUST00000174877	
ENSMUSG00000090963	ENSMUST00000210275	ENSMUSP00000148155
ENSMUSG00000090963	ENSMUST00000167969	ENSMUSP00000128849
ENSMUSG00000109771	ENSMUST00000209865	
ENSMUSG00000109771	ENSMUST00000249316	ENSMUSP00000159690
ENSMUSG00000109771	ENSMUST00000210052	ENSMUSP00000147534
ENSMUSG00000109771	ENSMUST00000211397	ENSMUSP00000147992
ENSMUSG00000067780	ENSMUST00000088476	ENSMUSP00000085826
ENSMUSG00000033434	ENSMUST00000077220	ENSMUSP00000076458
ENSMUSG00000033434	ENSMUST00000138507	
ENSMUSG00000033434	ENSMUST00000127628	
ENSMUSG00000033434	ENSMUST00000199496	
ENSMUSG00000033434	ENSMUST00000135409	ENSMUSP00000117817
ENSMUSG00000033434	ENSMUST00000131918	
ENSMUSG00000033434	ENSMUST00000140538	ENSMUSP00000115028
ENSMUSG00000033434	ENSMUST00000138881	
ENSMUSG00000033434	ENSMUST00000136722	
ENSMUSG00000033434	ENSMUST00000131774	
ENSMUSG00000033434	ENSMUST00000144162	
ENSMUSG00000033434	ENSMUST00000149227	
ENSMUSG00000100053	ENSMUST00000186267	
ENSMUSG00000085125	ENSMUST00000155588	
ENSMUSG00000085125	ENSMUST00000127328	
ENSMUSG00000085125	ENSMUST00000149914	
ENSMUSG00000085886	ENSMUST00000148318	
ENSMUSG00000103400	ENSMUST00000195518	
ENSMUSG00000026563	ENSMUST00000027846	ENSMUSP00000027846
ENSMUSG00000026563	ENSMUST00000138148	
ENSMUSG00000026563	ENSMUST00000138284	
ENSMUSG00000026563	ENSMUST00000132817	ENSMUSP00000122172
ENSMUSG00000035545	ENSMUST00000128756	ENSMUSP00000118832
ENSMUSG00000035545	ENSMUST00000132086	ENSMUSP00000121129
ENSMUSG00000035545	ENSMUST00000037472	ENSMUSP00000046465
ENSMUSG00000035545	ENSMUST00000117274	ENSMUSP00000113223
ENSMUSG00000035545	ENSMUST00000121270	ENSMUSP00000112428
ENSMUSG00000035545	ENSMUST00000144248	ENSMUSP00000120574
ENSMUSG00000035545	ENSMUST00000127723	
ENSMUSG00000035545	ENSMUST00000154571	ENSMUSP00000123328
ENSMUSG00000035545	ENSMUST00000155881	
ENSMUSG00000035545	ENSMUST00000146434	
ENSMUSG00000009210	ENSMUST00000009354	ENSMUSP00000009354
ENSMUSG00000009210	ENSMUST00000106816	ENSMUSP00000102429
ENSMUSG00000009210	ENSMUST00000188561	ENSMUSP00000140194
ENSMUSG00000009210	ENSMUST00000190795	ENSMUSP00000140541
ENSMUSG00000009210	ENSMUST00000185986	ENSMUSP00000140365
ENSMUSG00000009210	ENSMUST00000190268	ENSMUSP00000139960
ENSMUSG00000040596	ENSMUST00000135673	ENSMUSP00000120352
ENSMUSG00000040596	ENSMUST00000131487	ENSMUSP00000116477
ENSMUSG00000040596	ENSMUST00000148243	ENSMUSP00000118877
ENSMUSG00000040596	ENSMUST00000128861	ENSMUSP00000118270
ENSMUSG00000040596	ENSMUST00000127596	ENSMUSP00000120963
ENSMUSG00000023284	ENSMUST00000112528	ENSMUSP00000108147
ENSMUSG00000023284	ENSMUST00000144089	
ENSMUSG00000023284	ENSMUST00000147631	ENSMUSP00000122236
ENSMUSG00000023284	ENSMUST00000086686	ENSMUSP00000083891
ENSMUSG00000084093	ENSMUST00000118577	
ENSMUSG00000001029	ENSMUST00000001055	ENSMUSP00000001055
ENSMUSG00000001029	ENSMUST00000173795	ENSMUSP00000133315
ENSMUSG00000001029	ENSMUST00000106813	ENSMUSP00000102426
ENSMUSG00000001029	ENSMUST00000141146	ENSMUSP00000118043
ENSMUSG00000001029	ENSMUST00000106809	
ENSMUSG00000104194	ENSMUST00000195448	
ENSMUSG00000081865	ENSMUST00000118871	
ENSMUSG00000098640	ENSMUST00000185009	
ENSMUSG00000040061	ENSMUST00000102524	ENSMUSP00000099583
ENSMUSG00000040061	ENSMUST00000159756	ENSMUSP00000124364
ENSMUSG00000040061	ENSMUST00000129153	
ENSMUSG00000040061	ENSMUST00000126907	
ENSMUSG00000040061	ENSMUST00000127248	
ENSMUSG00000040061	ENSMUST00000006415	
ENSMUSG00000037355	ENSMUST00000200682	
ENSMUSG00000037355	ENSMUST00000087864	ENSMUSP00000085170
ENSMUSG00000037355	ENSMUST00000202046	ENSMUSP00000144025
ENSMUSG00000037355	ENSMUST00000202816	ENSMUSP00000144400
ENSMUSG00000087050	ENSMUST00000150471	
ENSMUSG00000020834	ENSMUST00000021187	ENSMUSP00000021187
ENSMUSG00000020834	ENSMUST00000144028	ENSMUSP00000114674
ENSMUSG00000020834	ENSMUST00000122342	ENSMUSP00000112553
ENSMUSG00000020834	ENSMUST00000092881	ENSMUSP00000090557
ENSMUSG00000043432	ENSMUST00000058358	ENSMUSP00000061079
ENSMUSG00000061981	ENSMUST00000072289	ENSMUSP00000072136
ENSMUSG00000061981	ENSMUST00000148162	ENSMUSP00000133147
ENSMUSG00000061981	ENSMUST00000100784	ENSMUSP00000098347
ENSMUSG00000061981	ENSMUST00000073660	ENSMUSP00000073342
ENSMUSG00000061981	ENSMUST00000136353	
ENSMUSG00000120885	ENSMUST00000246281	
ENSMUSG00000063838	ENSMUST00000076831	ENSMUSP00000092508
ENSMUSG00000063838	ENSMUST00000143825	ENSMUSP00000117257
ENSMUSG00000063838	ENSMUST00000140410	ENSMUSP00000122849
ENSMUSG00000082782	ENSMUST00000118965	
ENSMUSG00000108641	ENSMUST00000206115	
ENSMUSG00000083309	ENSMUST00000120492	
ENSMUSG00000070873	ENSMUST00000117550	ENSMUSP00000113091
ENSMUSG00000029112	ENSMUST00000173348	ENSMUSP00000133620
ENSMUSG00000082042	ENSMUST00000119300	
ENSMUSG00000107248	ENSMUST00000200726	
ENSMUSG00000001829	ENSMUST00000137214	
ENSMUSG00000001829	ENSMUST00000001884	ENSMUSP00000001884
ENSMUSG00000001829	ENSMUST00000106998	ENSMUSP00000102611
ENSMUSG00000001829	ENSMUST00000142803	
ENSMUSG00000001829	ENSMUST00000209579	ENSMUSP00000148062
ENSMUSG00000001829	ENSMUST00000123870	ENSMUSP00000121861
ENSMUSG00000001829	ENSMUST00000150355	
ENSMUSG00000001829	ENSMUST00000147439	
ENSMUSG00000001829	ENSMUST00000153473	
ENSMUSG00000001829	ENSMUST00000136193	
ENSMUSG00000001829	ENSMUST00000150832	
ENSMUSG00000037339	ENSMUST00000065119	ENSMUSP00000070770
ENSMUSG00000037339	ENSMUST00000065162	ENSMUSP00000069521
ENSMUSG00000037339	ENSMUST00000150033	ENSMUSP00000117350
ENSMUSG00000037339	ENSMUST00000045329	ENSMUSP00000045539
ENSMUSG00000037339	ENSMUST00000137705	ENSMUSP00000121667
ENSMUSG00000037339	ENSMUST00000153696	ENSMUSP00000118139
ENSMUSG00000037339	ENSMUST00000155980	ENSMUSP00000120786
ENSMUSG00000037339	ENSMUST00000140043	
ENSMUSG00000097271	ENSMUST00000181102	
ENSMUSG00000004642	ENSMUST00000075670	ENSMUSP00000075093
ENSMUSG00000004642	ENSMUST00000101354	ENSMUSP00000098906
ENSMUSG00000004642	ENSMUST00000057551	ENSMUSP00000062930
ENSMUSG00000004642	ENSMUST00000146889	
ENSMUSG00000004642	ENSMUST00000148153	
ENSMUSG00000004642	ENSMUST00000139518	ENSMUSP00000144475
ENSMUSG00000004642	ENSMUST00000151081	ENSMUSP00000121978
ENSMUSG00000004642	ENSMUST00000143029	
ENSMUSG00000004642	ENSMUST00000126581	
ENSMUSG00000074918	ENSMUST00000149978	ENSMUSP00000150273
ENSMUSG00000045838	ENSMUST00000059997	ENSMUSP00000051853
ENSMUSG00000045838	ENSMUST00000151270	
ENSMUSG00000120348	ENSMUST00000242703	
ENSMUSG00000065401	ENSMUST00000083467	
ENSMUSG00000118991	ENSMUST00000196157	
ENSMUSG00000118889	ENSMUST00000093557	
ENSMUSG00000020832	ENSMUST00000021183	ENSMUSP00000021183
ENSMUSG00000020832	ENSMUST00000139731	
ENSMUSG00000020832	ENSMUST00000135154	
ENSMUSG00000120761	ENSMUST00000245681	
ENSMUSG00000120761	ENSMUST00000245812	
ENSMUSG00000040035	ENSMUST00000063975	ENSMUSP00000070031
ENSMUSG00000040035	ENSMUST00000037547	ENSMUSP00000037136
ENSMUSG00000040035	ENSMUST00000110846	ENSMUSP00000106470
ENSMUSG00000040035	ENSMUST00000110843	ENSMUSP00000106467
ENSMUSG00000040035	ENSMUST00000142072	
ENSMUSG00000042190	ENSMUST00000047936	ENSMUSP00000036316
ENSMUSG00000042190	ENSMUST00000132065	ENSMUSP00000121765
ENSMUSG00000042190	ENSMUST00000142854	ENSMUSP00000115784
ENSMUSG00000042190	ENSMUST00000151460	
ENSMUSG00000085713	ENSMUST00000141710	
ENSMUSG00000042184	ENSMUST00000162388	
ENSMUSG00000042184	ENSMUST00000159233	
ENSMUSG00000042184	ENSMUST00000047891	
ENSMUSG00000073985	ENSMUST00000211428	
ENSMUSG00000073985	ENSMUST00000211793	
ENSMUSG00000037750	ENSMUST00000073705	ENSMUSP00000073384
ENSMUSG00000037750	ENSMUST00000100782	ENSMUSP00000126620
ENSMUSG00000037750	ENSMUST00000155571	ENSMUSP00000121832
ENSMUSG00000120336	ENSMUST00000242618	
ENSMUSG00000053334	ENSMUST00000065698	ENSMUSP00000071719
ENSMUSG00000121301	ENSMUST00000044683	
ENSMUSG00000121301	ENSMUST00000173766	
ENSMUSG00000121301	ENSMUST00000190796	
ENSMUSG00000060727	ENSMUST00000118132	
ENSMUSG00000018974	ENSMUST00000019118	ENSMUSP00000019118
ENSMUSG00000018974	ENSMUST00000197041	ENSMUSP00000143778
ENSMUSG00000018974	ENSMUST00000198246	
ENSMUSG00000018974	ENSMUST00000196738	
ENSMUSG00000018974	ENSMUST00000198556	
ENSMUSG00000018974	ENSMUST00000198097	
ENSMUSG00000018974	ENSMUST00000196778	
ENSMUSG00000017386	ENSMUST00000149437	
ENSMUSG00000017386	ENSMUST00000017530	ENSMUSP00000017530
ENSMUSG00000017386	ENSMUST00000148218	
ENSMUSG00000027331	ENSMUST00000134661	ENSMUSP00000115860
ENSMUSG00000027331	ENSMUST00000177103	ENSMUSP00000134898
ENSMUSG00000027331	ENSMUST00000134579	ENSMUSP00000123065
ENSMUSG00000027331	ENSMUST00000110842	ENSMUSP00000106466
ENSMUSG00000027331	ENSMUST00000028803	ENSMUSP00000028803
ENSMUSG00000027331	ENSMUST00000126045	ENSMUSP00000122844
ENSMUSG00000027331	ENSMUST00000123104	ENSMUSP00000135422
ENSMUSG00000027331	ENSMUST00000176463	ENSMUSP00000135549
ENSMUSG00000027331	ENSMUST00000148877	ENSMUSP00000135008
ENSMUSG00000080705	ENSMUST00000121421	
ENSMUSG00000100378	ENSMUST00000190928	
ENSMUSG00000070810	ENSMUST00000184731	ENSMUSP00000138842
ENSMUSG00000070810	ENSMUST00000076576	ENSMUSP00000075884
ENSMUSG00000017405	ENSMUST00000152611	
ENSMUSG00000017405	ENSMUST00000017549	ENSMUSP00000017549
ENSMUSG00000017405	ENSMUST00000125528	
ENSMUSG00000017405	ENSMUST00000131015	
ENSMUSG00000017405	ENSMUST00000141444	
ENSMUSG00000017405	ENSMUST00000147798	
ENSMUSG00000017405	ENSMUST00000142812	
ENSMUSG00000017405	ENSMUST00000148154	ENSMUSP00000127554
ENSMUSG00000098354	ENSMUST00000184741	
ENSMUSG00000098506	ENSMUST00000185066	
ENSMUSG00000099216	ENSMUST00000184356	ENSMUSP00000138898
ENSMUSG00000099216	ENSMUST00000249328	ENSMUSP00000159697
ENSMUSG00000094156	ENSMUST00000210034	ENSMUSP00000147959
ENSMUSG00000094156	ENSMUST00000209744	ENSMUSP00000147343
ENSMUSG00000094156	ENSMUST00000108524	ENSMUSP00000104164
ENSMUSG00000094156	ENSMUST00000211740	ENSMUSP00000147494
ENSMUSG00000098290	ENSMUST00000184446	
ENSMUSG00000098741	ENSMUST00000185088	
ENSMUSG00000099242	ENSMUST00000183474	
ENSMUSG00000105031	ENSMUST00000199823	
ENSMUSG00000100586	ENSMUST00000185220	ENSMUSP00000140455
ENSMUSG00000100586	ENSMUST00000226264	ENSMUSP00000153986
ENSMUSG00000100586	ENSMUST00000226510	ENSMUSP00000154700
ENSMUSG00000100586	ENSMUST00000226802	ENSMUSP00000154071
ENSMUSG00000100586	ENSMUST00000226981	
ENSMUSG00000100586	ENSMUST00000227566	ENSMUSP00000154440
ENSMUSG00000100586	ENSMUST00000227692	ENSMUSP00000154752
ENSMUSG00000100586	ENSMUST00000227788	ENSMUSP00000154247
ENSMUSG00000100586	ENSMUST00000227855	ENSMUSP00000153726
ENSMUSG00000025825	ENSMUST00000026937	ENSMUSP00000026937
ENSMUSG00000025825	ENSMUST00000112311	ENSMUSP00000107930
ENSMUSG00000025825	ENSMUST00000112312	ENSMUSP00000107931
ENSMUSG00000025825	ENSMUST00000123616	ENSMUSP00000117973
ENSMUSG00000025825	ENSMUST00000145778	ENSMUSP00000117053
ENSMUSG00000025825	ENSMUST00000134881	ENSMUSP00000120553
ENSMUSG00000025825	ENSMUST00000145592	ENSMUSP00000123237
ENSMUSG00000041596	ENSMUST00000173220	
ENSMUSG00000019437	ENSMUST00000098545	ENSMUSP00000096145
ENSMUSG00000019437	ENSMUST00000147819	ENSMUSP00000126593
ENSMUSG00000019437	ENSMUST00000145507	
ENSMUSG00000019437	ENSMUST00000092880	ENSMUSP00000090556
ENSMUSG00000019437	ENSMUST00000127587	ENSMUSP00000114202
ENSMUSG00000019437	ENSMUST00000141578	
ENSMUSG00000019437	ENSMUST00000108338	ENSMUSP00000103975
ENSMUSG00000019437	ENSMUST00000140379	
ENSMUSG00000099055	ENSMUST00000185025	
ENSMUSG00000098520	ENSMUST00000184001	
ENSMUSG00000093773	ENSMUST00000176465	
ENSMUSG00000055942	ENSMUST00000183788	ENSMUSP00000138932
ENSMUSG00000055942	ENSMUST00000069740	ENSMUSP00000069239
ENSMUSG00000055942	ENSMUST00000183424	ENSMUSP00000138871
ENSMUSG00000054675	ENSMUST00000067853	ENSMUSP00000070551
ENSMUSG00000054675	ENSMUST00000160374	ENSMUSP00000124226
ENSMUSG00000065568	ENSMUST00000083634	
ENSMUSG00000109465	ENSMUST00000208584	
ENSMUSG00000109321	ENSMUST00000208822	
ENSMUSG00000109321	ENSMUST00000207694	
ENSMUSG00000109321	ENSMUST00000207224	
ENSMUSG00000086421	ENSMUST00000133534	
ENSMUSG00000104972	ENSMUST00000198920	
ENSMUSG00000027332	ENSMUST00000028807	ENSMUSP00000028807
ENSMUSG00000027332	ENSMUST00000126082	
ENSMUSG00000027332	ENSMUST00000141836	
ENSMUSG00000027332	ENSMUST00000150162	
ENSMUSG00000027332	ENSMUST00000140282	
ENSMUSG00000027332	ENSMUST00000125766	
ENSMUSG00000027332	ENSMUST00000152191	
ENSMUSG00000027332	ENSMUST00000154104	
ENSMUSG00000109178	ENSMUST00000207217	
ENSMUSG00000048163	ENSMUST00000201931	ENSMUSP00000143912
ENSMUSG00000048163	ENSMUST00000100874	ENSMUSP00000098436
ENSMUSG00000048163	ENSMUST00000201194	ENSMUSP00000144450
ENSMUSG00000048163	ENSMUST00000202555	ENSMUSP00000144186
ENSMUSG00000048163	ENSMUST00000199109	ENSMUSP00000143052
ENSMUSG00000048163	ENSMUST00000198891	
ENSMUSG00000093187	ENSMUST00000175446	
ENSMUSG00000092850	ENSMUST00000175109	
ENSMUSG00000077194	ENSMUST00000104006	
ENSMUSG00000093108	ENSMUST00000175367	
ENSMUSG00002076274	ENSMUST00020183406	
ENSMUSG00000119672	ENSMUST00000239962	
ENSMUSG00000045813	ENSMUST00000208965	
ENSMUSG00000108986	ENSMUST00000207232	
ENSMUSG00000004530	ENSMUST00000164980	ENSMUSP00000129314
ENSMUSG00000004530	ENSMUST00000004646	ENSMUSP00000004646
ENSMUSG00000004530	ENSMUST00000163995	
ENSMUSG00000004530	ENSMUST00000168634	
ENSMUSG00000004530	ENSMUST00000172016	
ENSMUSG00000004530	ENSMUST00000111283	
ENSMUSG00000004530	ENSMUST00000166647	
ENSMUSG00000004530	ENSMUST00000168493	
ENSMUSG00000004530	ENSMUST00000163264	ENSMUSP00000129457
ENSMUSG00000004530	ENSMUST00000168399	ENSMUSP00000132504
ENSMUSG00000004530	ENSMUST00000171630	
ENSMUSG00000099101	ENSMUST00000184358	
ENSMUSG00000033585	ENSMUST00000038775	ENSMUSP00000045369
ENSMUSG00000058546	ENSMUST00000127270	
ENSMUSG00000058546	ENSMUST00000144561	
ENSMUSG00000058546	ENSMUST00000102483	ENSMUSP00000099541
ENSMUSG00000056972	ENSMUST00000080403	ENSMUSP00000079265
ENSMUSG00000070527	ENSMUST00000094340	ENSMUSP00000091898
ENSMUSG00000109017	ENSMUST00000207099	
ENSMUSG00002075339	ENSMUST00020183790	
ENSMUSG00000097079	ENSMUST00000180926	
ENSMUSG00000097079	ENSMUST00000209109	
ENSMUSG00000064540	ENSMUST00000082606	
ENSMUSG00000077625	ENSMUST00000104437	
ENSMUSG00000089219	ENSMUST00000158594	
ENSMUSG00000065676	ENSMUST00000083742	
ENSMUSG00000090009	ENSMUST00000162641	
ENSMUSG00000002059	ENSMUST00000002128	ENSMUSP00000002128
ENSMUSG00000002059	ENSMUST00000150941	ENSMUSP00000123033
ENSMUSG00000002059	ENSMUST00000108322	ENSMUSP00000103958
ENSMUSG00000002059	ENSMUST00000056241	ENSMUSP00000059769
ENSMUSG00000002059	ENSMUST00000207728	ENSMUSP00000146997
ENSMUSG00000002059	ENSMUST00000148603	
ENSMUSG00000002059	ENSMUST00000126864	
ENSMUSG00000002059	ENSMUST00000156435	ENSMUSP00000122848
ENSMUSG00000002059	ENSMUST00000154542	
ENSMUSG00000030590	ENSMUST00000164589	ENSMUSP00000131477
ENSMUSG00000030590	ENSMUST00000134176	ENSMUSP00000120165
ENSMUSG00000030590	ENSMUST00000147561	
ENSMUSG00000030590	ENSMUST00000150431	
ENSMUSG00000030590	ENSMUST00000123545	
ENSMUSG00000030590	ENSMUST00000144795	ENSMUSP00000121796
ENSMUSG00000030590	ENSMUST00000153251	ENSMUSP00000117500
ENSMUSG00000030590	ENSMUST00000123416	ENSMUSP00000122992
ENSMUSG00000030590	ENSMUST00000138084	
ENSMUSG00000089264	ENSMUST00000158639	
ENSMUSG00000084006	ENSMUST00000118939	
ENSMUSG00000087162	ENSMUST00000155688	
ENSMUSG00000027377	ENSMUST00000028856	ENSMUSP00000028856
